lon,lat,timestamp,nextStpId,flags,heading,arrT,isDly,destNm,prdt,nextStaId,line,trDr,rn,nextStaNm,destSt
-87.65884,41.9835,2016-06-20T13:18:33.000Z,30169,None,358,20160620 13:19:19,0,Howard,20160620 13:18:19,40880,red,1,815,Thorndale,30173
-87.65252,41.91482,2016-06-20T13:18:33.000Z,30126,None,178,20160620 13:19:12,0,95th/Dan Ryan,20160620 13:18:12,40650,red,5,822,North/Clybourn,30089
-87.62475,41.73537,2016-06-20T13:18:33.000Z,30089,None,177,20160620 13:19:36,0,95th/Dan Ryan,20160620 13:17:36,40450,red,5,828,95th/Dan Ryan,30089
-87.62581,41.76836,2016-06-20T13:18:33.000Z,30047,None,177,20160620 13:19:45,0,95th/Dan Ryan,20160620 13:17:45,40240,red,5,829,79th,30089
-87.65519,41.95377,2016-06-20T13:18:33.000Z,30274,None,89,20160620 13:19:52,0,95th/Dan Ryan,20160620 13:17:52,41420,red,5,830,Addison,30089
-87.6303,41.81746,2016-06-20T13:18:33.000Z,30238,None,178,20160620 13:19:12,0,95th/Dan Ryan,20160620 13:18:12,41230,red,5,901,47th,30089
-87.62809,41.89417,2016-06-20T13:18:33.000Z,30065,None,178,20160620 13:19:05,0,95th/Dan Ryan,20160620 13:18:05,40330,red,5,902,Grand,30089
-87.65853,41.97345,2016-06-20T13:18:33.000Z,30150,None,178,20160620 13:20:19,0,95th/Dan Ryan,20160620 13:18:19,40770,red,5,903,Lawrence,30089
-87.66591,42.00836,2016-06-20T13:18:33.000Z,30252,None,178,20160620 13:20:00,0,95th/Dan Ryan,20160620 13:18:00,41300,red,5,904,Loyola,30089
-87.66106,42.00107,2016-06-20T13:18:33.000Z,30020,None,309,20160620 13:19:55,0,Howard,20160620 13:17:55,40100,red,1,906,Morse,30173
-87.62818,41.89667,2016-06-20T13:18:33.000Z,30121,None,357,20160620 13:19:36,0,Howard,20160620 13:17:36,40630,red,1,907,Clark/Division,30173
-87.63075,41.83514,2016-06-20T13:18:33.000Z,30193,None,358,20160620 13:21:16,0,Howard,20160620 13:18:16,41000,red,1,915,Cermak-Chinatown,30173
-87.65493,41.95377,2016-06-20T13:19:33.000Z,30105,None,271,20160620 13:21:38,0,Howard,20160620 13:18:38,40540,red,1,801,Wilson,30173
-87.65263,41.91773,2016-06-20T13:19:33.000Z,30233,None,358,20160620 13:20:15,0,Howard,20160620 13:19:15,41220,red,1,802,Fullerton,30173
-87.631,41.78054,2016-06-20T13:19:33.000Z,30223,None,358,20160620 13:20:44,0,Howard,20160620 13:18:44,41170,red,1,803,Garfield,30173
-87.62747,41.87072,2016-06-20T13:19:33.000Z,30270,None,179,20160620 13:20:04,0,95th/Dan Ryan,20160620 13:19:04,41400,red,5,806,Roosevelt,30089
-87.62765,41.87945,2016-06-20T13:19:33.000Z,30211,None,357,20160620 13:20:18,0,Howard,20160620 13:19:18,41090,red,1,811,Monroe,30173
-87.65896,41.98688,2016-06-20T13:19:33.000Z,30169,None,357,20160620 13:20:15,0,Howard,20160620 13:19:15,40880,red,1,815,Thorndale,30173
-87.65249,41.91336,2016-06-20T13:19:33.000Z,30126,None,179,20160620 13:20:01,0,95th/Dan Ryan,20160620 13:19:01,40650,red,5,822,North/Clybourn,30089
-87.62454,41.72792,2016-06-20T13:19:33.000Z,30089,None,178,20160620 13:20:04,0,95th/Dan Ryan,20160620 13:19:04,40450,red,5,828,95th/Dan Ryan,30089
-87.62558,41.75852,2016-06-20T13:19:33.000Z,30047,None,178,20160620 13:20:12,0,95th/Dan Ryan,20160620 13:19:12,40240,red,5,829,79th,30089
-87.65363,41.95248,2016-06-20T13:19:33.000Z,30274,None,176,20160620 13:20:15,0,95th/Dan Ryan,20160620 13:19:15,41420,red,5,830,Addison,30089
-87.63159,41.80928,2016-06-20T13:19:33.000Z,30224,None,197,20160620 13:21:05,0,95th/Dan Ryan,20160620 13:19:05,41170,red,5,901,Garfield,30089
-87.62802,41.89166,2016-06-20T13:19:33.000Z,30290,None,178,20160620 13:21:05,0,95th/Dan Ryan,20160620 13:19:05,41660,red,5,902,Lake,30089
-87.65849,41.9713,2016-06-20T13:19:33.000Z,30150,None,178,20160620 13:20:18,0,95th/Dan Ryan,20160620 13:19:18,40770,red,5,903,Lawrence,30089
-87.66565,42.00566,2016-06-20T13:19:33.000Z,30252,None,162,20160620 13:20:13,0,95th/Dan Ryan,20160620 13:19:13,41300,red,5,904,Loyola,30089
-87.66291,42.00228,2016-06-20T13:19:33.000Z,30020,None,302,20160620 13:20:09,0,Howard,20160620 13:19:09,40100,red,1,906,Morse,30173
-87.62893,41.90394,2016-06-20T13:19:33.000Z,30121,None,273,20160620 13:20:13,0,Howard,20160620 13:19:13,40630,red,1,907,Clark/Division,30173
-87.62459,41.72953,2016-06-20T13:19:33.000Z,30275,None,359,20160620 13:20:11,0,Howard,20160620 13:19:11,41430,red,1,911,87th,30173
-87.63094,41.8479,2016-06-20T13:19:33.000Z,30193,None,10,20160620 13:20:16,0,Howard,20160620 13:19:16,41000,red,1,915,Cermak-Chinatown,30173
-87.65677,41.95494,2016-06-20T13:20:33.000Z,30105,None,358,20160620 13:22:00,0,Howard,20160620 13:20:00,40540,red,1,801,Wilson,30173
-87.65284,41.92416,2016-06-20T13:20:33.000Z,30233,None,358,20160620 13:21:04,0,Howard,20160620 13:20:04,41220,red,1,802,Fullerton,30173
-87.63102,41.78837,2016-06-20T13:20:33.000Z,30223,None,358,20160620 13:21:10,0,Howard,20160620 13:20:10,41170,red,1,803,Garfield,30173
-87.6274,41.8674,2016-06-20T13:20:33.000Z,30194,None,178,20160620 13:22:26,0,95th/Dan Ryan,20160620 13:19:26,41000,red,5,806,Cermak-Chinatown,30089
-87.6277,41.88074,2016-06-20T13:20:33.000Z,30289,None,358,20160620 13:20:30,0,Howard,20160620 13:19:30,41660,red,1,811,Lake,30173
-87.65908,41.99026,2016-06-20T13:20:33.000Z,30147,None,357,20160620 13:20:44,0,Howard,20160620 13:19:44,40760,red,1,815,Granville,30173
-87.64918,41.91065,2016-06-20T13:20:33.000Z,30122,None,125,20160620 13:21:52,0,95th/Dan Ryan,20160620 13:19:52,40630,red,5,822,Clark/Division,30089
-87.62518,41.75042,2016-06-20T13:20:33.000Z,30276,None,179,20160620 13:21:54,0,95th/Dan Ryan,20160620 13:19:54,41430,red,5,829,87th,30089
-87.65363,41.94743,2016-06-20T13:20:33.000Z,30256,None,179,20160620 13:22:07,0,95th/Dan Ryan,20160620 13:20:07,41320,red,5,830,Belmont,30089
-87.63139,41.80236,2016-06-20T13:20:33.000Z,30224,None,174,20160620 13:21:16,0,95th/Dan Ryan,20160620 13:20:16,41170,red,5,901,Garfield,30089
-87.62795,41.88824,2016-06-20T13:20:33.000Z,30290,None,178,20160620 13:21:05,0,95th/Dan Ryan,20160620 13:20:05,41660,red,5,902,Lake,30089
-87.65849,41.96914,2016-06-20T13:20:33.000Z,30106,None,180,20160620 13:20:37,0,95th/Dan Ryan,20160620 13:19:37,40540,red,5,903,Wilson,30089
-87.66106,42.00107,2016-06-20T13:20:33.000Z,30148,None,129,20160620 13:22:04,0,95th/Dan Ryan,20160620 13:20:04,40760,red,5,904,Granville,30089
-87.66591,42.00836,2016-06-20T13:20:33.000Z,30227,None,358,20160620 13:20:54,0,Howard,20160620 13:19:54,41190,red,1,906,Jarvis,30173
-87.63141,41.90392,2016-06-20T13:20:33.000Z,30125,None,269,20160620 13:22:11,0,Howard,20160620 13:20:11,40650,red,1,907,North/Clybourn,30173
-87.62475,41.73537,2016-06-20T13:20:33.000Z,30046,None,357,20160620 13:21:33,0,Howard,20160620 13:19:33,40240,red,1,911,79th,30173
-87.63097,41.85321,2016-06-20T13:20:33.000Z,30269,None,343,20160620 13:22:52,0,Howard,20160620 13:19:52,41400,red,1,915,Roosevelt,30173
-87.65696,41.96077,2016-06-20T13:21:33.000Z,30105,None,358,20160620 13:22:08,0,Howard,20160620 13:21:08,40540,red,1,801,Wilson,30173
-87.65295,41.92819,2016-06-20T13:21:33.000Z,30255,None,358,20160620 13:22:18,0,Howard,20160620 13:21:18,41320,red,1,802,Belmont,30173
-87.63117,41.79542,2016-06-20T13:21:33.000Z,30237,None,358,20160620 13:22:48,0,Howard,20160620 13:20:48,41230,red,1,803,47th,30173
-87.63098,41.85323,2016-06-20T13:21:33.000Z,30194,None,163,20160620 13:23:18,0,95th/Dan Ryan,20160620 13:21:18,41000,red,5,806,Cermak-Chinatown,30089
-87.62781,41.88481,2016-06-20T13:21:33.000Z,30064,None,358,20160620 13:22:41,0,Howard,20160620 13:20:41,40330,red,1,811,Grand,30173
-87.6592,41.99366,2016-06-20T13:21:33.000Z,30251,None,356,20160620 13:22:54,0,Howard,20160620 13:20:54,41300,red,1,815,Loyola,30173
-87.64475,41.9075,2016-06-20T13:21:33.000Z,30122,None,125,20160620 13:22:09,0,95th/Dan Ryan,20160620 13:21:09,40630,red,5,822,Clark/Division,30089
-87.62497,41.74327,2016-06-20T13:21:33.000Z,30276,None,178,20160620 13:22:16,0,95th/Dan Ryan,20160620 13:21:16,41430,red,5,829,87th,30089
-87.65353,41.9452,2016-06-20T13:21:33.000Z,30256,None,178,20160620 13:22:05,0,95th/Dan Ryan,20160620 13:21:05,41320,red,5,830,Belmont,30089
-87.63117,41.79542,2016-06-20T13:21:33.000Z,30178,None,178,20160620 13:22:51,0,95th/Dan Ryan,20160620 13:20:51,40910,red,5,901,63rd,30089
-87.62781,41.88481,2016-06-20T13:21:33.000Z,30212,None,178,20160620 13:21:43,0,95th/Dan Ryan,20160620 13:20:43,41090,red,5,902,Monroe,30089
-87.65761,41.96436,2016-06-20T13:21:33.000Z,30294,None,164,20160620 13:22:50,0,95th/Dan Ryan,20160620 13:20:50,40080,red,5,903,Sheridan,30089
-87.65927,41.99767,2016-06-20T13:21:33.000Z,30148,None,179,20160620 13:22:08,0,95th/Dan Ryan,20160620 13:21:08,40760,red,5,904,Granville,30089
-87.66617,42.0127,2016-06-20T13:21:33.000Z,30227,None,335,20160620 13:21:58,0,Howard,20160620 13:20:58,41190,red,1,906,Jarvis,30173
-87.63141,41.90392,2016-06-20T13:21:33.000Z,30125,None,269,20160620 13:22:11,0,Howard,20160620 13:20:11,40650,red,1,907,North/Clybourn,30173
-87.62499,41.7441,2016-06-20T13:21:33.000Z,30046,None,358,20160620 13:22:12,0,Howard,20160620 13:21:12,40240,red,1,911,79th,30173
-87.63137,41.85589,2016-06-20T13:21:33.000Z,30269,None,358,20160620 13:23:02,0,Howard,20160620 13:21:02,41400,red,1,915,Roosevelt,30173
-87.65759,41.96427,2016-06-20T13:22:33.000Z,30149,None,344,20160620 13:23:53,0,Howard,20160620 13:21:53,40770,red,1,801,Lawrence,30173
-87.65317,41.93383,2016-06-20T13:22:33.000Z,30255,None,357,20160620 13:23:07,0,Howard,20160620 13:22:07,41320,red,1,802,Belmont,30173
-87.63133,41.80112,2016-06-20T13:22:33.000Z,30237,None,358,20160620 13:23:09,0,Howard,20160620 13:22:09,41230,red,1,803,47th,30173
-87.63143,41.85826,2016-06-20T13:22:33.000Z,30194,None,178,20160620 13:22:56,0,95th/Dan Ryan,20160620 13:21:56,41000,red,5,806,Cermak-Chinatown,30089
-87.62799,41.89029,2016-06-20T13:22:33.000Z,30064,None,359,20160620 13:23:14,0,Howard,20160620 13:22:14,40330,red,1,811,Grand,30173
-87.65923,41.99673,2016-06-20T13:22:33.000Z,30251,None,357,20160620 13:23:08,0,Howard,20160620 13:22:08,41300,red,1,815,Loyola,30173
-87.63141,41.90392,2016-06-20T13:22:33.000Z,30280,None,89,20160620 13:24:19,0,95th/Dan Ryan,20160620 13:22:19,41450,red,5,822,Chicago,30089
-87.62475,41.73537,2016-06-20T13:22:33.000Z,30089,None,177,20160620 13:23:58,0,95th/Dan Ryan,20160620 13:21:58,40450,red,5,829,95th/Dan Ryan,30089
-87.65332,41.93739,2016-06-20T13:22:33.000Z,30256,None,177,20160620 13:23:16,0,95th/Dan Ryan,20160620 13:22:16,41320,red,5,830,Belmont,30089
-87.63103,41.78873,2016-06-20T13:22:33.000Z,30178,None,178,20160620 13:23:16,0,95th/Dan Ryan,20160620 13:22:16,40910,red,5,901,63rd,30089
-87.6277,41.88074,2016-06-20T13:22:33.000Z,30110,None,178,20160620 13:22:59,0,95th/Dan Ryan,20160620 13:21:59,40560,red,5,902,Jackson,30089
-87.65519,41.95377,2016-06-20T13:22:33.000Z,30294,None,89,20160620 13:23:25,0,95th/Dan Ryan,20160620 13:21:25,40080,red,5,903,Sheridan,30089
-87.65912,41.99196,2016-06-20T13:22:33.000Z,30170,None,178,20160620 13:23:10,0,95th/Dan Ryan,20160620 13:22:10,40880,red,5,904,Thorndale,30089
-87.66909,42.01588,2016-06-20T13:22:33.000Z,30173,None,310,20160620 13:22:25,0,Howard,20160620 13:21:25,40900,red,1,906,Howard,30173
-87.63866,41.9038,2016-06-20T13:22:33.000Z,30125,None,269,20160620 13:23:19,0,Howard,20160620 13:22:19,40650,red,1,907,North/Clybourn,30173
-87.62518,41.75042,2016-06-20T13:22:33.000Z,30191,None,359,20160620 13:23:40,0,Howard,20160620 13:21:40,40990,red,1,911,69th,30173
-87.62949,41.86198,2016-06-20T13:22:33.000Z,30269,None,48,20160620 13:23:14,0,Howard,20160620 13:22:14,41400,red,1,915,Roosevelt,30173
-87.65835,41.96665,2016-06-20T13:23:33.000Z,30149,None,348,20160620 13:24:17,0,Howard,20160620 13:23:17,40770,red,1,801,Lawrence,30173
-87.65338,41.93975,2016-06-20T13:23:33.000Z,30273,None,359,20160620 13:25:02,0,Howard,20160620 13:23:02,41420,red,1,802,Addison,30173
-87.63101,41.81036,2016-06-20T13:23:33.000Z,30036,None,32,20160620 13:24:52,0,Howard,20160620 13:22:52,40190,red,1,803,Sox-35th,30173
-87.63098,41.85323,2016-06-20T13:23:33.000Z,30037,None,163,20160620 13:26:14,0,95th/Dan Ryan,20160620 13:23:14,40190,red,5,806,Sox-35th,30089
-87.62809,41.89417,2016-06-20T13:23:33.000Z,30279,None,358,20160620 13:24:11,0,Howard,20160620 13:23:11,41450,red,1,811,Chicago,30173
-87.66106,42.00107,2016-06-20T13:23:33.000Z,30020,None,309,20160620 13:24:37,0,Howard,20160620 13:22:37,40100,red,1,815,Morse,30173
-87.62893,41.90394,2016-06-20T13:23:33.000Z,30280,None,93,20160620 13:24:11,0,95th/Dan Ryan,20160620 13:23:11,41450,red,5,822,Chicago,30089
-87.62454,41.72792,2016-06-20T13:23:33.000Z,30089,None,178,20160620 13:24:19,0,95th/Dan Ryan,20160620 13:23:19,40450,red,5,829,95th/Dan Ryan,30089
-87.65328,41.93636,2016-06-20T13:23:33.000Z,30234,None,177,20160620 13:25:18,0,95th/Dan Ryan,20160620 13:23:18,41220,red,5,830,Fullerton,30089
-87.631,41.78054,2016-06-20T13:23:33.000Z,30192,None,178,20160620 13:24:52,0,95th/Dan Ryan,20160620 13:22:52,40990,red,5,901,69th,30089
-87.6276,41.87815,2016-06-20T13:23:33.000Z,30286,None,177,20160620 13:24:02,0,95th/Dan Ryan,20160620 13:23:02,41490,red,5,902,Harrison,30089
-87.65745,41.96352,2016-06-20T13:23:33.000Z,30294,None,165,20160620 13:24:34,0,95th/Dan Ryan,20160620 13:22:34,40080,red,5,903,Sheridan,30089
-87.65908,41.99026,2016-06-20T13:23:33.000Z,30268,None,177,20160620 13:24:16,0,95th/Dan Ryan,20160620 13:23:16,41380,red,5,904,Bryn Mawr,30089
-87.64918,41.91065,2016-06-20T13:23:33.000Z,30233,None,305,20160620 13:25:18,0,Howard,20160620 13:23:18,41220,red,1,907,Fullerton,30173
-87.62561,41.75979,2016-06-20T13:23:33.000Z,30191,None,358,20160620 13:24:16,0,Howard,20160620 13:23:16,40990,red,1,911,69th,30173
-87.6274,41.8674,2016-06-20T13:23:33.000Z,30285,None,358,20160620 13:24:17,0,Howard,20160620 13:23:17,41490,red,1,915,Harrison,30173
-87.65849,41.9713,2016-06-20T13:24:34.000Z,30229,None,358,20160620 13:25:08,0,Howard,20160620 13:24:08,41200,red,1,801,Argyle,30173
-87.65339,41.9403,2016-06-20T13:24:34.000Z,30273,None,359,20160620 13:24:28,0,Howard,20160620 13:23:28,41420,red,1,802,Addison,30173
-87.63019,41.81264,2016-06-20T13:24:34.000Z,30036,None,1,20160620 13:25:59,0,Howard,20160620 13:23:59,40190,red,1,803,Sox-35th,30173
-87.63097,41.85321,2016-06-20T13:24:34.000Z,30037,None,163,20160620 13:26:14,0,95th/Dan Ryan,20160620 13:24:14,40190,red,5,806,Sox-35th,30089
-87.67289,42.01906,2016-06-20T13:24:34.000Z,30021,None,130,20160620 13:24:40,0,95th/Dan Ryan,20160620 13:23:40,40100,red,5,807,Morse,30089
-87.62818,41.89667,2016-06-20T13:24:34.000Z,30121,None,357,20160620 13:25:32,0,Howard,20160620 13:23:32,40630,red,1,811,Clark/Division,30173
-87.66463,42.00366,2016-06-20T13:24:34.000Z,30020,None,318,20160620 13:25:03,0,Howard,20160620 13:24:03,40100,red,1,815,Morse,30173
-87.62818,41.89667,2016-06-20T13:24:34.000Z,30065,None,177,20160620 13:26:11,0,95th/Dan Ryan,20160620 13:24:11,40330,red,5,822,Grand,30089
-87.65306,41.93122,2016-06-20T13:24:34.000Z,30234,None,177,20160620 13:24:59,0,95th/Dan Ryan,20160620 13:23:59,41220,red,5,830,Fullerton,30089
-87.62807,41.77587,2016-06-20T13:24:34.000Z,30192,None,128,20160620 13:25:13,0,95th/Dan Ryan,20160620 13:24:13,40990,red,5,901,69th,30089
-87.62756,41.87678,2016-06-20T13:24:34.000Z,30270,None,178,20160620 13:25:10,0,95th/Dan Ryan,20160620 13:24:10,41400,red,5,902,Roosevelt,30089
-87.65677,41.95496,2016-06-20T13:24:34.000Z,30294,None,178,20160620 13:25:09,0,95th/Dan Ryan,20160620 13:24:09,40080,red,5,903,Sheridan,30089
-87.65908,41.99026,2016-06-20T13:24:34.000Z,30268,None,177,20160620 13:24:16,0,95th/Dan Ryan,20160620 13:23:16,41380,red,5,904,Bryn Mawr,30089
-87.65246,41.91304,2016-06-20T13:24:34.000Z,30233,None,326,20160620 13:26:15,0,Howard,20160620 13:24:15,41220,red,1,907,Fullerton,30173
-87.62581,41.76836,2016-06-20T13:24:34.000Z,30177,None,357,20160620 13:25:55,0,Howard,20160620 13:23:55,40910,red,1,911,63rd,30173
-87.6274,41.8674,2016-06-20T13:24:34.000Z,30285,None,358,20160620 13:24:17,0,Howard,20160620 13:23:17,41490,red,1,915,Harrison,30173
-87.65853,41.97345,2016-06-20T13:25:34.000Z,30066,None,358,20160620 13:25:41,0,Howard,20160620 13:24:41,40340,red,1,801,Berwyn,30173
-87.65339,41.9403,2016-06-20T13:25:34.000Z,30273,None,359,20160620 13:24:28,0,Howard,20160620 13:23:28,41420,red,1,802,Addison,30173
-87.63053,41.82639,2016-06-20T13:25:34.000Z,30036,None,358,20160620 13:26:17,0,Howard,20160620 13:25:17,40190,red,1,803,Sox-35th,30173
-87.63085,41.83896,2016-06-20T13:25:34.000Z,30037,None,178,20160620 13:26:14,0,95th/Dan Ryan,20160620 13:25:14,40190,red,5,806,Sox-35th,30089
-87.66591,42.00836,2016-06-20T13:25:34.000Z,30252,None,178,20160620 13:27:06,0,95th/Dan Ryan,20160620 13:25:06,41300,red,5,807,Loyola,30089
-87.62893,41.90394,2016-06-20T13:25:34.000Z,30121,None,273,20160620 13:26:02,0,Howard,20160620 13:25:02,40630,red,1,811,Clark/Division,30173
-87.66591,42.00836,2016-06-20T13:25:34.000Z,30227,None,358,20160620 13:25:30,0,Howard,20160620 13:24:30,41190,red,1,815,Jarvis,30173
-87.62809,41.89417,2016-06-20T13:25:34.000Z,30065,None,178,20160620 13:25:21,0,95th/Dan Ryan,20160620 13:24:21,40330,red,5,822,Grand,30089
-87.65292,41.92711,2016-06-20T13:25:34.000Z,30234,None,178,20160620 13:26:15,0,95th/Dan Ryan,20160620 13:25:15,41220,red,5,830,Fullerton,30089
-87.62581,41.76836,2016-06-20T13:25:34.000Z,30047,None,177,20160620 13:26:54,0,95th/Dan Ryan,20160620 13:24:54,40240,red,5,901,79th,30089
-87.62748,41.87404,2016-06-20T13:25:34.000Z,30270,None,180,20160620 13:25:27,0,95th/Dan Ryan,20160620 13:24:27,41400,red,5,902,Roosevelt,30089
